strategy,time,dir,entry,stop,target,exit,R,outcome,date,n_confirm,partners
LiquiditySweep,2022-11-02 18:30:00,SHORT,1656.46,1671.93,1649.56,TARGET,0.382,WIN,2022-11-02,0,
Inducement+FVG,2022-11-02 18:45:00,LONG,1649.51,1643.18,1656.97,STOP,-1.286,LOSS,2022-11-02,0,
VolProfileReject,2022-11-02 19:15:00,SHORT,1639.64,1671.1,1632.72,TARGET,0.189,WIN,2022-11-02,0,
StructureSweep,2022-11-03 14:00:00,SHORT,1623.68,1626.64,1616.62,STOP,-1.603,LOSS,2022-11-03,0,
LiquidityRun,2022-11-06 23:00:00,SHORT,1678.39,1682.11,1667.25,TARGET,2.73,WIN,2022-11-06,0,
Inducement+FVG,2022-11-07 07:00:00,LONG,1669.14,1666.24,1681.66,TARGET,3.968,WIN,2022-11-07,1,LiquidityRun
LiquidityRun,2022-11-07 08:15:00,LONG,1673.48,1667.65,1690.98,STOP,-1.315,LOSS,2022-11-07,1,Inducement+FVG
StructureSweep,2022-11-07 08:30:00,SHORT,1673.49,1676.89,1666.85,STOP,-1.542,LOSS,2022-11-07,0,
PriorDayLevels,2022-11-07 09:00:00,SHORT,1680.31,1685.35,1672.28,EOD,0.872,WIN,2022-11-07,0,
LiquiditySweep,2022-11-07 14:45:00,SHORT,1679.74,1684.39,1673.47,TARGET,1.135,WIN,2022-11-07,0,
Inducement+FVG,2022-11-08 00:00:00,LONG,1673.74,1669.41,1681.86,STOP,-1.424,LOSS,2022-11-08,0,
LiquidityRun,2022-11-08 09:30:00,LONG,1671.06,1665.25,1688.49,TARGET,2.827,WIN,2022-11-08,0,
StructureSweep,2022-11-08 10:15:00,SHORT,1670.81,1673.63,1664.66,STOP,-1.653,LOSS,2022-11-08,0,
PriorDayLevels,2022-11-08 15:00:00,SHORT,1681.86,1686.91,1666.85,STOP,-1.368,LOSS,2022-11-08,0,
LiquidityRun,2022-11-08 17:15:00,SHORT,1712.51,1716.46,1700.67,STOP,-1.478,LOSS,2022-11-08,0,
StructureSweep,2022-11-08 19:30:00,LONG,1710.93,1706.56,1716.9,STOP,-1.43,LOSS,2022-11-08,0,
LiquidityRun,2022-11-09 03:15:00,LONG,1709.85,1707.37,1717.3,STOP,-1.757,LOSS,2022-11-09,0,
StructureSweep,2022-11-09 10:30:00,LONG,1708.36,1702.88,1715.77,TARGET,1.164,WIN,2022-11-09,1,LiquidityRun
LiquidityRun,2022-11-09 10:45:00,LONG,1708.73,1703.95,1723.05,STOP,-1.393,LOSS,2022-11-09,1,StructureSweep
PriorDayLevels,2022-11-09 15:00:00,SHORT,1716.9,1722.05,1664.66,STOP,-1.368,LOSS,2022-11-09,1,LiquiditySweep
LiquiditySweep,2022-11-09 15:00:00,SHORT,1716.27,1724.87,1710.17,TARGET,0.589,WIN,2022-11-09,1,PriorDayLevels
LiquidityRun,2022-11-09 20:15:00,LONG,1706.66,1702.82,1718.17,TARGET,2.733,WIN,2022-11-09,0,
StructureSweep,2022-11-10 09:15:00,LONG,1706.69,1702.86,1712.53,TARGET,1.256,WIN,2022-11-10,0,
PriorDayLevels,2022-11-10 13:00:00,SHORT,1722.29,1727.46,1702.12,STOP,-1.368,LOSS,2022-11-10,0,
LiquidityRun,2022-11-10 16:15:00,SHORT,1747.76,1750.95,1738.17,STOP,-1.602,LOSS,2022-11-10,0,
LiquidityRun,2022-11-10 23:00:00,SHORT,1753.06,1756.02,1744.17,STOP,-1.652,LOSS,2022-11-10,0,
LiquidityRun,2022-11-11 06:30:00,SHORT,1755.78,1760.64,1741.2,STOP,-1.398,LOSS,2022-11-11,0,
LiquidityRun,2022-11-11 08:15:00,SHORT,1759.84,1761.8,1753.96,STOP,-1.989,LOSS,2022-11-11,0,
StructureSweep,2022-11-11 11:00:00,LONG,1757.27,1753.27,1764.31,TARGET,1.494,WIN,2022-11-11,0,
LiquidityRun,2022-11-11 11:00:00,SHORT,1757.27,1764.88,1734.45,STOP,-1.255,LOSS,2022-11-11,0,
LiquiditySweep,2022-11-11 18:00:00,SHORT,1765.03,1769.87,1759.62,STOP,-1.401,LOSS,2022-11-11,0,
LiquidityRun,2022-11-13 23:00:00,SHORT,1762.55,1768.7,1744.12,STOP,-1.316,LOSS,2022-11-13,0,
StructureSweep,2022-11-13 23:45:00,LONG,1763.44,1761.27,1772.82,STOP,-1.893,LOSS,2022-11-13,0,
StructureSweep,2022-11-14 03:15:00,SHORT,1765.68,1768.04,1761.42,TARGET,1.358,WIN,2022-11-14,0,
StructureSweep,2022-11-14 07:30:00,SHORT,1762.14,1765.47,1757.9,STOP,-1.583,LOSS,2022-11-14,0,
Inducement+FVG,2022-11-14 09:45:00,LONG,1757.12,1752.91,1772.82,TARGET,3.48,WIN,2022-11-14,0,
PriorDayLevels,2022-11-14 14:00:00,SHORT,1764.89,1770.19,1761.42,STOP,-1.368,LOSS,2022-11-14,1,LiquidityRun
LiquidityRun,2022-11-14 16:15:00,SHORT,1768.07,1771.06,1759.09,STOP,-1.651,LOSS,2022-11-14,1,PriorDayLevels
StructureSweep,2022-11-15 06:45:00,LONG,1770.01,1766.9,1773.68,TARGET,0.843,WIN,2022-11-15,0,
LiquidityRun,2022-11-15 09:30:00,SHORT,1774.06,1778.2,1761.64,STOP,-1.472,LOSS,2022-11-15,0,
Inducement+FVG,2022-11-15 14:30:00,LONG,1771.34,1768.64,1784.21,STOP,-1.72,LOSS,2022-11-15,1,LiquidityRun
LiquidityRun,2022-11-15 17:45:00,LONG,1772.38,1769.13,1782.12,STOP,-1.6,LOSS,2022-11-15,1,Inducement+FVG
LiquidityRun,2022-11-15 18:45:00,LONG,1777.82,1772.29,1794.39,STOP,-1.353,LOSS,2022-11-15,0,
StructureSweep,2022-11-15 19:00:00,SHORT,1774.68,1780.68,1767.95,STOP,-1.326,LOSS,2022-11-15,0,
StructureSweep,2022-11-16 00:00:00,SHORT,1778.97,1783.18,1767.95,STOP,-1.466,LOSS,2022-11-16,0,
Inducement+FVG,2022-11-16 12:45:00,LONG,1780.83,1775.94,1786.47,STOP,-1.4,LOSS,2022-11-16,1,TridentKillzone
TridentKillzone,2022-11-16 13:30:00,LONG,1779.12,1777.45,1812.58,STOP,-2.579,LOSS,2022-11-16,1,Inducement+FVG
LiquidityRun,2022-11-16 14:45:00,SHORT,1775.21,1778.64,1764.94,STOP,-1.571,LOSS,2022-11-16,0,
LiquidityRun,2022-11-16 20:30:00,LONG,1775.6,1772.91,1783.69,STOP,-1.724,LOSS,2022-11-16,0,
LiquidityRun,2022-11-17 05:30:00,LONG,1763.46,1760.81,1771.43,STOP,-1.729,LOSS,2022-11-17,0,
LiquidityRun,2022-11-17 14:30:00,LONG,1759.82,1755.73,1772.1,STOP,-1.472,LOSS,2022-11-17,0,
LiquidityRun,2022-11-18 04:45:00,SHORT,1762.57,1765.33,1754.3,STOP,-1.704,LOSS,2022-11-18,0,
StructureSweep,2022-11-18 05:15:00,LONG,1761.49,1759.4,1765.63,TARGET,1.471,WIN,2022-11-18,0,
LiquidityRun,2022-11-18 08:15:00,SHORT,1763.22,1767.14,1751.48,STOP,-1.496,LOSS,2022-11-18,0,
LiquidityRun,2022-11-18 10:00:00,SHORT,1764.04,1766.98,1755.2,TARGET,2.641,WIN,2022-11-18,0,
PriorDayLevels,2022-11-18 14:00:00,LONG,1754.44,1749.18,1774.76,STOP,-1.366,LOSS,2022-11-18,2,"LiquidityRun,LiquiditySweep"
LiquiditySweep,2022-11-18 15:15:00,LONG,1756.08,1750.59,1762.3,STOP,-1.351,LOSS,2022-11-18,2,"LiquidityRun,PriorDayLevels"
LiquidityRun,2022-11-18 15:30:00,LONG,1754.88,1752.49,1762.02,STOP,-1.81,LOSS,2022-11-18,2,"LiquiditySweep,PriorDayLevels"
LiquidityRun,2022-11-18 21:30:00,LONG,1749.7,1747.32,1756.83,STOP,-1.81,LOSS,2022-11-18,0,
LiquidityRun,2022-11-21 03:15:00,LONG,1746.47,1742.84,1757.37,STOP,-1.528,LOSS,2022-11-21,0,
LiquidityRun,2022-11-21 10:15:00,LONG,1740.17,1737.73,1747.48,STOP,-1.784,LOSS,2022-11-21,0,
LiquiditySweep,2022-11-21 15:30:00,LONG,1738.37,1733.48,1742.18,STOP,-1.39,LOSS,2022-11-21,1,LiquidityRun
LiquidityRun,2022-11-21 17:15:00,LONG,1735.56,1732.6,1744.45,TARGET,2.648,WIN,2022-11-21,1,LiquiditySweep
LiquiditySweep,2022-11-21 18:00:00,LONG,1739.24,1733.45,1742.18,TARGET,0.328,WIN,2022-11-21,1,LiquidityRun
LiquidityRun,2022-11-22 05:30:00,SHORT,1741.84,1745.81,1729.94,STOP,-1.484,LOSS,2022-11-22,0,
StructureSweep,2022-11-22 05:30:00,LONG,1741.84,1739.94,1744.99,TARGET,1.097,WIN,2022-11-22,0,
LiquidityRun,2022-11-22 12:45:00,SHORT,1746.36,1748.98,1738.51,TARGET,2.601,WIN,2022-11-22,0,
LiquidityRun,2022-11-22 20:30:00,LONG,1739.42,1736.77,1747.36,STOP,-1.722,LOSS,2022-11-22,0,
StructureSweep,2022-11-22 23:30:00,SHORT,1740.55,1742.97,1737.01,TARGET,1.03,WIN,2022-11-22,0,
Inducement+FVG,2022-11-23 04:00:00,LONG,1734.96,1732.6,1749.61,STOP,-1.806,LOSS,2022-11-23,1,LiquidityRun
LiquidityRun,2022-11-23 06:00:00,LONG,1736.83,1734.54,1743.7,TARGET,2.544,WIN,2022-11-23,1,Inducement+FVG
StructureSweep,2022-11-23 07:15:00,SHORT,1741.14,1743.83,1732.66,STOP,-1.713,LOSS,2022-11-23,1,LiquidityRun
LiquidityRun,2022-11-23 07:45:00,LONG,1744.2,1740.35,1755.75,STOP,-1.498,LOSS,2022-11-23,0,
StructureSweep,2022-11-23 08:30:00,SHORT,1740.32,1744.48,1732.66,TARGET,1.589,WIN,2022-11-23,1,LiquidityRun
LiquidityRun,2022-11-23 08:45:00,SHORT,1739.36,1743.21,1727.83,TARGET,2.729,WIN,2022-11-23,1,StructureSweep
LiquiditySweep,2022-11-23 13:30:00,LONG,1734.12,1723.76,1739.28,TARGET,0.398,WIN,2022-11-23,0,
VolProfileReject,2022-11-23 14:45:00,LONG,1742.65,1724.62,1747.34,TARGET,0.202,WIN,2022-11-23,1,LiquidityRun
LiquidityRun,2022-11-23 15:00:00,LONG,1739.75,1735.55,1752.36,TARGET,2.751,WIN,2022-11-23,1,VolProfileReject
PriorDayLevels,2022-11-23 19:00:00,SHORT,1749.61,1754.86,1737.01,EOD,-0.874,LOSS,2022-11-23,0,
LiquidityRun,2022-11-24 05:15:00,SHORT,1754.48,1757.06,1746.75,STOP,-1.75,LOSS,2022-11-24,1,LiquiditySweep
LiquidityRun,2022-11-24 08:00:00,SHORT,1754.12,1756.99,1745.49,STOP,-1.672,LOSS,2022-11-24,1,LiquiditySweep
LiquiditySweep,2022-11-24 09:15:00,SHORT,1757.24,1760.78,1752.58,TARGET,1.018,WIN,2022-11-24,1,LiquidityRun
LiquidityRun,2022-11-24 09:45:00,SHORT,1756.23,1758.58,1749.17,STOP,-1.822,LOSS,2022-11-24,1,LiquiditySweep
LiquiditySweep,2022-11-25 02:15:00,SHORT,1757.85,1761.58,1755.11,TARGET,0.453,WIN,2022-11-25,1,LiquidityRun
Inducement+FVG,2022-11-25 06:00:00,LONG,1755.06,1752.82,1758.56,STOP,-1.861,LOSS,2022-11-25,0,
LiquidityRun,2022-11-25 06:00:00,SHORT,1755.06,1759.27,1742.4,STOP,-1.458,LOSS,2022-11-25,1,LiquiditySweep
StructureSweep,2022-11-27 23:00:00,SHORT,1752.13,1755.97,1745.95,STOP,-1.502,LOSS,2022-11-27,0,
LiquiditySweep,2022-11-28 09:00:00,SHORT,1760.83,1765.24,1755.11,TARGET,1.055,WIN,2022-11-28,1,LiquidityRun
LiquidityRun,2022-11-28 11:00:00,SHORT,1761.37,1763.88,1753.83,TARGET,2.58,WIN,2022-11-28,1,LiquiditySweep
LiquidityRun,2022-11-28 13:15:00,SHORT,1753.57,1755.86,1746.7,STOP,-1.843,LOSS,2022-11-28,0,
PriorDayLevels,2022-11-28 14:00:00,LONG,1749.92,1744.67,1754.22,STOP,-1.366,LOSS,2022-11-28,2,"LiquidityRun,StructureSweep"
StructureSweep,2022-11-28 15:00:00,LONG,1748.72,1744.96,1763.7,STOP,-1.51,LOSS,2022-11-28,2,"LiquidityRun,PriorDayLevels"
LiquidityRun,2022-11-28 16:45:00,LONG,1745.08,1742.16,1753.85,STOP,-1.656,LOSS,2022-11-28,2,"PriorDayLevels,StructureSweep"
LiquidityRun,2022-11-28 20:30:00,LONG,1741.35,1738.87,1748.78,TARGET,2.578,WIN,2022-11-28,0,
StructureSweep,2022-11-29 13:00:00,LONG,1752.72,1750.38,1758.93,STOP,-1.82,LOSS,2022-11-29,0,
LiquidityRun,2022-11-29 16:00:00,SHORT,1752.82,1757.27,1739.47,STOP,-1.434,LOSS,2022-11-29,0,
StructureSweep,2022-11-29 18:15:00,LONG,1750.09,1747.81,1757.98,STOP,-1.844,LOSS,2022-11-29,0,
PriorDayLevels,2022-11-30 08:00:00,SHORT,1758.93,1764.21,1740.23,STOP,-1.368,LOSS,2022-11-30,1,LiquidityRun
LiquidityRun,2022-11-30 10:30:00,SHORT,1759.07,1763.09,1747.01,STOP,-1.482,LOSS,2022-11-30,2,"LiquiditySweep,PriorDayLevels"
LiquiditySweep,2022-11-30 13:15:00,SHORT,1763.68,1767.11,1758.3,TARGET,1.26,WIN,2022-11-30,1,LiquidityRun
LiquidityRun,2022-11-30 13:45:00,SHORT,1755.06,1761.08,1737.02,STOP,-1.322,LOSS,2022-11-30,1,VolProfileReject
StructureSweep,2022-11-30 14:15:00,LONG,1758.53,1755.95,1763.1,TARGET,1.364,WIN,2022-11-30,0,
VolProfileReject,2022-11-30 15:00:00,SHORT,1751.98,1766.22,1741.41,STOP,-1.136,LOSS,2022-11-30,1,LiquidityRun
LiquidityRun,2022-11-30 15:00:00,SHORT,1751.98,1759.53,1729.34,STOP,-1.256,LOSS,2022-11-30,1,VolProfileReject
PriorDayLevels,2022-11-30 18:00:00,SHORT,1758.93,1764.21,1740.23,STOP,-1.368,LOSS,2022-11-30,0,
LiquidityRun,2022-12-01 02:00:00,SHORT,1773.84,1777.94,1761.53,STOP,-1.476,LOSS,2022-12-01,0,
LiquidityRun,2022-12-01 07:45:00,SHORT,1775.37,1780.79,1759.11,STOP,-1.361,LOSS,2022-12-01,0,
LiquidityRun,2022-12-01 15:30:00,SHORT,1796.19,1800.83,1782.27,STOP,-1.427,LOSS,2022-12-01,0,
LiquiditySweep,2022-12-01 23:00:00,SHORT,1803.97,1806.97,1794.14,TARGET,2.917,WIN,2022-12-01,1,LiquidityRun
LiquidityRun,2022-12-01 23:45:00,SHORT,1802.25,1804.92,1794.26,TARGET,2.595,WIN,2022-12-01,1,LiquiditySweep
Inducement+FVG,2022-12-02 11:00:00,LONG,1799.87,1795.86,1804.44,STOP,-1.493,LOSS,2022-12-02,0,
LiquidityRun,2022-12-02 16:15:00,LONG,1790.52,1785.23,1806.37,TARGET,2.796,WIN,2022-12-02,0,
LiquidityRun,2022-12-05 06:00:00,SHORT,1805.91,1809.68,1794.59,TARGET,2.713,WIN,2022-12-05,0,
PriorDayLevels,2022-12-05 10:00:00,LONG,1794.4,1789.01,1799.34,STOP,-1.366,LOSS,2022-12-05,2,"LiquidityRun,StructureSweep"
StructureSweep,2022-12-05 10:15:00,LONG,1794.46,1792.12,1809.87,STOP,-1.842,LOSS,2022-12-05,2,"LiquidityRun,PriorDayLevels"
LiquidityRun,2022-12-05 13:00:00,LONG,1796.16,1793.08,1805.4,STOP,-1.641,LOSS,2022-12-05,2,"PriorDayLevels,StructureSweep"
LiquidityRun,2022-12-05 15:45:00,LONG,1777.89,1774.32,1788.61,STOP,-1.547,LOSS,2022-12-05,0,
LiquidityRun,2022-12-05 20:00:00,LONG,1768.69,1765.13,1779.36,TARGET,2.701,WIN,2022-12-05,0,
StructureSweep,2022-12-06 00:00:00,SHORT,1768.77,1771.16,1765.76,STOP,-1.813,LOSS,2022-12-06,0,
StructureSweep,2022-12-06 07:45:00,LONG,1771.54,1768.79,1776.25,TARGET,1.326,WIN,2022-12-06,0,
LiquidityRun,2022-12-06 15:00:00,SHORT,1771.87,1776.27,1758.66,STOP,-1.443,LOSS,2022-12-06,0,
StructureSweep,2022-12-06 17:00:00,LONG,1771.54,1768.48,1780.84,STOP,-1.636,LOSS,2022-12-06,0,
LiquidityRun,2022-12-06 17:00:00,SHORT,1771.54,1776.43,1756.89,STOP,-1.4,LOSS,2022-12-06,0,
Inducement+FVG,2022-12-07 01:00:00,LONG,1769.12,1766.95,1780.84,TARGET,4.921,WIN,2022-12-07,0,
StructureSweep,2022-12-07 06:00:00,LONG,1770.42,1767.84,1775.17,TARGET,1.43,WIN,2022-12-07,0,
StructureSweep,2022-12-07 09:00:00,SHORT,1773.6,1777.29,1769.61,STOP,-1.529,LOSS,2022-12-07,0,
PriorDayLevels,2022-12-07 14:00:00,SHORT,1780.84,1786.18,1767.2,STOP,-1.368,LOSS,2022-12-07,1,LiquidityRun
LiquidityRun,2022-12-07 16:15:00,SHORT,1778.05,1780.24,1771.46,STOP,-1.892,LOSS,2022-12-07,1,PriorDayLevels
LiquidityRun,2022-12-07 20:30:00,SHORT,1786.83,1790.88,1774.67,STOP,-1.486,LOSS,2022-12-07,0,
StructureSweep,2022-12-08 00:15:00,LONG,1785.52,1783.6,1790.49,STOP,-2.022,LOSS,2022-12-08,0,
PriorDayLevels,2022-12-08 13:00:00,SHORT,1790.49,1795.86,1768.68,EOD,-0.128,LOSS,2022-12-08,1,LiquidityRun
LiquidityRun,2022-12-08 16:00:00,SHORT,1787.94,1792.95,1772.92,STOP,-1.393,LOSS,2022-12-08,1,PriorDayLevels
StructureSweep,2022-12-08 18:00:00,LONG,1788.08,1784.78,1794.81,TARGET,1.718,WIN,2022-12-08,0,
LiquidityRun,2022-12-09 02:15:00,SHORT,1792.73,1795.55,1784.24,STOP,-1.698,LOSS,2022-12-09,1,LiquiditySweep
LiquiditySweep,2022-12-09 05:45:00,SHORT,1795.15,1800.08,1788.47,STOP,-1.402,LOSS,2022-12-09,1,LiquidityRun
LiquidityRun,2022-12-09 07:30:00,SHORT,1792.82,1796.8,1780.88,STOP,-1.496,LOSS,2022-12-09,1,LiquiditySweep
Inducement+FVG,2022-12-09 09:30:00,LONG,1789.23,1787.43,1794.81,TARGET,2.508,WIN,2022-12-09,0,
LiquiditySweep,2022-12-09 13:30:00,SHORT,1795.24,1808.26,1788.9,TARGET,0.404,WIN,2022-12-09,1,LiquidityRun
LiquidityRun,2022-12-09 13:45:00,SHORT,1797.95,1802.05,1785.66,STOP,-1.483,LOSS,2022-12-09,1,LiquiditySweep
StructureSweep,2022-12-09 15:15:00,LONG,1791.69,1788.35,1805.55,TARGET,3.821,WIN,2022-12-09,0,
LiquidityRun,2022-12-09 17:15:00,SHORT,1800.36,1805.87,1783.8,TARGET,2.805,WIN,2022-12-09,1,LiquiditySweep
Inducement+FVG,2022-12-12 00:30:00,LONG,1792.99,1789.85,1797.67,STOP,-1.629,LOSS,2022-12-12,0,
Inducement+FVG,2022-12-12 02:00:00,LONG,1789.88,1787.43,1797.67,STOP,-1.803,LOSS,2022-12-12,0,
StructureSweep,2022-12-12 09:15:00,SHORT,1790.34,1793.73,1785.44,STOP,-1.581,LOSS,2022-12-12,0,
StructureSweep,2022-12-12 13:00:00,LONG,1789.93,1786.72,1795.45,STOP,-1.611,LOSS,2022-12-12,1,Inducement+FVG
Inducement+FVG,2022-12-12 13:45:00,LONG,1787.56,1785.75,1806.04,STOP,-2.088,LOSS,2022-12-12,2,"LiquidityRun,StructureSweep"
LiquidityRun,2022-12-12 17:00:00,LONG,1784.3,1781.46,1792.81,STOP,-1.691,LOSS,2022-12-12,1,Inducement+FVG
LiquidityRun,2022-12-12 20:00:00,LONG,1780.31,1777.86,1787.68,TARGET,2.564,WIN,2022-12-12,0,
StructureSweep,2022-12-12 23:15:00,SHORT,1781.51,1783.67,1777.54,STOP,-1.908,LOSS,2022-12-12,0,
LiquidityRun,2022-12-13 09:15:00,SHORT,1784.27,1786.97,1776.19,STOP,-1.729,LOSS,2022-12-13,0,
PriorDayLevels,2022-12-13 13:00:00,SHORT,1795.45,1800.83,1777.54,STOP,-1.368,LOSS,2022-12-13,0,
LiquidityRun,2022-12-13 15:30:00,SHORT,1812.94,1818.15,1797.31,TARGET,2.792,WIN,2022-12-13,0,
StructureSweep,2022-12-14 04:15:00,LONG,1809.66,1807.5,1812.62,TARGET,0.869,WIN,2022-12-14,0,
StructureSweep,2022-12-14 15:00:00,SHORT,1809.88,1812.46,1804.27,STOP,-1.771,LOSS,2022-12-14,0,
Inducement+FVG,2022-12-14 18:15:00,LONG,1807.34,1804.31,1813.2,STOP,-1.656,LOSS,2022-12-14,0,
LiquidityRun,2022-12-14 23:30:00,LONG,1808.01,1805.81,1814.62,STOP,-1.903,LOSS,2022-12-14,0,
Inducement+FVG,2022-12-15 04:30:00,LONG,1791.04,1787.7,1813.2,STOP,-1.589,LOSS,2022-12-15,1,LiquidityRun
LiquidityRun,2022-12-15 06:00:00,LONG,1793.04,1790.62,1800.28,STOP,-1.816,LOSS,2022-12-15,1,Inducement+FVG
LiquidityRun,2022-12-15 09:30:00,LONG,1778.47,1775.96,1785.98,STOP,-1.78,LOSS,2022-12-15,0,
LiquidityRun,2022-12-15 10:45:00,LONG,1777.4,1775.6,1782.77,STOP,-2.09,LOSS,2022-12-15,0,
StructureSweep,2022-12-15 13:30:00,SHORT,1780.67,1783.25,1773.43,STOP,-1.757,LOSS,2022-12-15,0,
LiquidityRun,2022-12-16 07:30:00,SHORT,1778.54,1784.97,1759.28,STOP,-1.305,LOSS,2022-12-16,0,
StructureSweep,2022-12-16 08:45:00,LONG,1777.86,1774.98,1784.89,STOP,-1.677,LOSS,2022-12-16,0,
LiquidityRun,2022-12-16 14:15:00,SHORT,1784.07,1786.49,1776.82,STOP,-1.813,LOSS,2022-12-16,0,
LiquidityRun,2022-12-16 15:45:00,SHORT,1787.85,1791.0,1778.42,STOP,-1.626,LOSS,2022-12-16,0,
LiquidityRun,2022-12-19 03:45:00,SHORT,1793.8,1796.05,1787.06,STOP,-1.878,LOSS,2022-12-19,0,
StructureSweep,2022-12-19 05:30:00,LONG,1791.18,1789.01,1796.87,TARGET,2.124,WIN,2022-12-19,0,
LiquidityRun,2022-12-19 11:45:00,SHORT,1794.85,1797.52,1786.83,TARGET,2.598,WIN,2022-12-19,0,
PriorDayLevels,2022-12-19 13:00:00,LONG,1790.95,1785.58,1793.01,TARGET,0.249,WIN,2022-12-19,2,"Inducement+FVG,LiquidityRun"
Inducement+FVG,2022-12-19 16:00:00,LONG,1785.87,1782.32,1798.71,TARGET,3.309,WIN,2022-12-19,2,"LiquidityRun,PriorDayLevels"
LiquidityRun,2022-12-19 16:30:00,LONG,1788.19,1784.8,1798.33,STOP,-1.581,LOSS,2022-12-19,2,"Inducement+FVG,PriorDayLevels"
LiquidityRun,2022-12-20 03:00:00,LONG,1794.2,1784.84,1822.3,TARGET,2.884,WIN,2022-12-20,0,
PriorDayLevels,2022-12-20 08:00:00,SHORT,1798.71,1804.11,1783.78,STOP,-1.368,LOSS,2022-12-20,0,
StructureSweep,2022-12-20 12:30:00,LONG,1804.66,1802.43,1807.77,STOP,-1.887,LOSS,2022-12-20,0,
StructureSweep,2022-12-20 13:45:00,LONG,1805.59,1802.0,1809.38,TARGET,0.754,WIN,2022-12-20,0,
StructureSweep,2022-12-21 04:00:00,LONG,1814.48,1811.8,1819.79,TARGET,1.573,WIN,2022-12-21,1,Inducement+FVG
Inducement+FVG,2022-12-21 07:00:00,LONG,1812.81,1806.98,1821.02,TARGET,1.22,WIN,2022-12-21,1,StructureSweep
PriorDayLevels,2022-12-21 15:00:00,SHORT,1821.02,1826.48,1784.56,EOD,0.756,WIN,2022-12-21,2,"LiquidityRun,LiquiditySweep"
LiquiditySweep,2022-12-21 15:45:00,SHORT,1817.78,1825.08,1814.14,TARGET,0.35,WIN,2022-12-21,2,"LiquidityRun,PriorDayLevels"
LiquidityRun,2022-12-21 16:00:00,SHORT,1816.44,1821.18,1802.22,TARGET,2.771,WIN,2022-12-21,2,"LiquiditySweep,PriorDayLevels"
PriorDayLevels,2022-12-22 13:00:00,LONG,1811.85,1806.42,1823.76,STOP,-1.366,LOSS,2022-12-22,1,Inducement+FVG
Inducement+FVG,2022-12-22 13:30:00,LONG,1812.65,1806.98,1823.76,STOP,-1.351,LOSS,2022-12-22,1,PriorDayLevels
LiquidityRun,2022-12-22 20:00:00,LONG,1788.94,1785.61,1798.94,TARGET,2.677,WIN,2022-12-22,0,
LiquidityRun,2022-12-23 11:30:00,SHORT,1797.2,1800.4,1787.6,STOP,-1.619,LOSS,2022-12-23,0,
LiquidityRun,2022-12-23 17:00:00,SHORT,1800.95,1803.27,1794.0,TARGET,2.534,WIN,2022-12-23,0,
LiquidityRun,2022-12-27 03:15:00,SHORT,1804.88,1807.37,1797.4,STOP,-1.797,LOSS,2022-12-27,0,
LiquidityRun,2022-12-27 10:00:00,SHORT,1808.38,1810.43,1802.22,STOP,-1.97,LOSS,2022-12-27,0,
LiquidityRun,2022-12-27 14:15:00,SHORT,1804.32,1808.2,1792.68,STOP,-1.512,LOSS,2022-12-27,0,
StructureSweep,2022-12-27 14:15:00,LONG,1804.32,1800.49,1811.41,TARGET,1.569,WIN,2022-12-27,1,LiquidityRun
LiquidityRun,2022-12-27 14:45:00,LONG,1808.05,1802.99,1823.25,TARGET,2.785,WIN,2022-12-27,1,StructureSweep
LiquidityRun,2022-12-27 16:30:00,SHORT,1821.13,1824.9,1809.82,TARGET,2.711,WIN,2022-12-27,0,
LiquidityRun,2022-12-28 01:15:00,LONG,1814.32,1809.89,1827.6,STOP,-1.45,LOSS,2022-12-28,0,
StructureSweep,2022-12-28 01:30:00,SHORT,1813.17,1816.38,1809.55,TARGET,0.787,WIN,2022-12-28,0,
Inducement+FVG,2022-12-28 07:00:00,LONG,1807.95,1802.99,1833.27,STOP,-1.4,LOSS,2022-12-28,1,LiquidityRun
PriorDayLevels,2022-12-28 09:00:00,LONG,1800.24,1794.84,1833.27,EOD,0.656,WIN,2022-12-28,2,"Inducement+FVG,LiquidityRun"
Inducement+FVG,2022-12-28 10:00:00,LONG,1804.36,1796.19,1833.27,TARGET,3.406,WIN,2022-12-28,2,"LiquidityRun,PriorDayLevels"
LiquidityRun,2022-12-28 10:15:00,LONG,1805.05,1799.21,1822.6,STOP,-1.339,LOSS,2022-12-28,2,"Inducement+FVG,PriorDayLevels"
StructureSweep,2022-12-28 12:30:00,SHORT,1804.9,1807.86,1799.24,STOP,-1.672,LOSS,2022-12-28,0,
StructureSweep,2022-12-28 15:00:00,SHORT,1805.05,1807.26,1799.24,TARGET,2.139,WIN,2022-12-28,0,
LiquidityRun,2022-12-28 16:30:00,LONG,1802.03,1798.49,1812.65,TARGET,2.694,WIN,2022-12-28,0,
PriorDayLevels,2022-12-29 14:00:00,SHORT,1814.57,1820.01,1796.95,STOP,-1.368,LOSS,2022-12-29,0,
LiquidityRun,2022-12-29 18:45:00,SHORT,1816.57,1820.39,1805.14,STOP,-1.525,LOSS,2022-12-29,0,
StructureSweep,2022-12-30 05:45:00,SHORT,1818.85,1820.98,1813.71,STOP,-1.942,LOSS,2022-12-30,1,LiquidityRun
LiquidityRun,2022-12-30 07:30:00,SHORT,1816.45,1821.87,1800.2,STOP,-1.37,LOSS,2022-12-30,1,StructureSweep
StructureSweep,2022-12-30 15:15:00,LONG,1818.61,1813.47,1825.19,TARGET,1.069,WIN,2022-12-30,1,TridentKillzone
